time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
4.204,-17.05,180,0.0,0,170,0,0,24
4.213,0.0,180,0.17,0,0,0,2,0
4.216,-6.85,180,0.0,0,-240,0,2,402
4.219,-11.77,180,0.0,0,-262,0,2,74
4.222,-16.17,180,0.0,0,-221,0,2,71
4.225,-19.86,180,0.0,0,-196,0,2,75
4.228,-23.37,180,0.0,0,-186,0,2,68
4.231,-26.89,180,0.0,0,-187,0,2,69
4.234,-29.88,180,0.0,0,-172,0,2,68
4.236,-32.69,180,0.0,0,-165,0,2,67
4.239,-35.15,180,0.0,0,-141,0,2,65
4.241,-37.44,180,0.0,0,-147,0,2,64
4.244,-39.37,180,0.0,0,-134,0,2,64
4.246,-41.3,180,0.0,0,-112,0,2,61
4.249,-42.89,180,0.0,0,-94,0,2,59
4.251,-44.12,180,0.0,0,-85,0,2,58
4.254,-45.17,180,0.0,0,-75,0,2,55
4.256,-46.23,180,0.0,0,-81,0,2,54
4.261,-47.1,180,0.0,0,-58,0,2,52
4.264,-48.51,180,0.0,0,-52,0,2,50
4.266,-49.04,180,0.0,0,-42,0,2,49
4.269,-49.39,180,0.0,0,-32,0,2,48
4.271,-49.74,180,0.0,0,-32,0,2,47
4.273,-49.74,180,0.0,0,-20,0,2,46
4.275,-49.74,180,0.0,0,-14,0,2,46
4.277,-49.74,180,0.0,0,-11,0,2,45
4.279,-49.39,180,0.0,0,11,0,2,44
4.282,-49.21,180,0.0,0,11,0,2,42
4.284,-48.69,180,0.0,0,21,0,2,41
4.287,-48.16,180,0.0,0,36,0,2,40
4.289,-47.46,180,0.0,0,44,0,2,39
4.292,-46.75,180,0.0,0,50,0,2,38
4.294,-45.87,180,0.0,0,56,0,2,38
4.296,-45.0,180,0.0,0,64,0,2,37
4.299,-43.94,180,0.0,0,70,0,2,37
4.301,-42.89,180,0.0,0,79,0,2,36
4.303,-41.66,180,0.0,0,86,0,2,36
4.306,-40.25,180,0.0,0,92,0,2,35
4.308,-38.84,180,0.0,0,99,0,2,37
4.311,-37.44,180,0.0,0,105,0,2,33
4.313,-36.03,180,0.0,0,110,0,2,32
4.316,-34.27,180,0.0,0,112,0,2,31
4.318,-32.69,180,0.0,0,121,0,2,30
4.321,-30.93,180,0.0,0,122,0,2,30
4.323,-28.82,180,0.0,0,129,0,2,29
