time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
0.365,-0.35000000000000003,0,0.0,0,0,0,0,0
0.367,-0.35000000000000003,0,0.0,0,0,0,0.0,0
0.368,-0.17,0,0.0,0,0,0,0.0,418
0.369,-0.17,0,0.0,0,0,0,0.0,12
0.371,-0.17,0,0.0,0,0,0,0.0,1
0.372,-0.35000000000000003,0,-0.17,0,-37,0,0.0,0
0.374,-0.17,0,-0.17,0,-49,0,0.0,1
0.376,-0.52,0,-0.35000000000000003,0,-49,0,0.0,0
0.377,-0.35000000000000003,0,-0.35000000000000003,0,-35,0,0.0,0
0.378,-0.52,0,-0.35000000000000003,0,-25,0,0.0,0
0.379,-0.52,0,-0.35000000000000003,0,-20,0,0.0,0
0.381,-0.52,0,-0.35000000000000003,0,-16,0,0.0,1
0.382,-0.7000000000000001,0,-0.52,0,-14,0,0.0,0
0.383,-0.7000000000000001,0,-0.52,0,-12,0,0.0,0
0.384,-0.7000000000000001,0,-0.52,0,-10,0,0.0,0
0.387,-0.7000000000000001,0,-0.52,0,-9,0,0.0,0
0.388,-0.87,0,-0.52,0,-8,0,0.0,0
0.389,-0.87,0,-0.7000000000000001,0,-7,0,0.0,0
0.39,-0.87,0,-0.7000000000000001,0,-7,0,0.0,0
0.391,-0.87,0,-0.7000000000000001,0,-6,0,0.0,0
0.392,-0.87,0,-0.7000000000000001,0,-6,0,0.0,0
0.393,-0.87,0,-0.7000000000000001,0,-6,0,0.0,0
0.394,-0.87,0,-0.7000000000000001,0,-5,0,0.0,0
0.395,-0.87,0,-0.7000000000000001,0,-5,0,0.0,0
0.396,-0.87,0,-0.7000000000000001,0,-5,0,0.0,0
0.396,-1.05,0,-0.7000000000000001,0,-5,0,0.0,0
0.397,-1.05,0,-0.7000000000000001,0,-5,0,0.0,0
0.398,-1.05,0,-0.7000000000000001,0,-5,0,0.0,0
0.873,-1.05,0,-0.7000000000000001,0,-5,0,0.0,0
0.878,-1.05,0,-0.7000000000000001,0,-5,0,0.0,0
0.883,0.0,0,-0.52,0,0,0,0.0,0
0.891,0.0,0,-0.52,0,0,0,0.0,0
0.893,0.0,0,-0.52,0,0,0,0.0,0
0.91,0.0,0,-0.52,0,0,0,0.0,0
0.914,0.0,0,-0.35000000000000003,0,0,0,0.0,0
0.925,0.0,0,-0.35000000000000003,0,0,0,0.0,0
0.934,0.0,0,-0.35000000000000003,0,0,0,0.0,0
0.938,0.0,0,-0.35000000000000003,0,0,0,0.0,0
0.949,0.0,0,-0.17,0,0,0,0.0,0
0.958,0.0,0,-0.17,0,0,0,0.0,0
0.962,0.0,0,0.0,0,0,0,0.0,0
0.969,0.0,0,0.0,0,0,0,0.0,0
0.971,0.0,0,0.0,0,0,0,0.0,0
1.28,0.0,0,0.0,0,0,0,0.0,0
1.283,0.0,0,0.0,0,0,0,0.0,0
