time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
4.114,7.03,0,-176.13,180,-20,0,0,107
4.134,1.23,0,0.35000000000000003,180,0,0,-5.9985194,0
4.137,-6.5,0,-5.97,180,-89,0,0.39657354,418
4.148,-8.08,0,-7.73,180,-77,0,4.4687233,148
4.151,-13.88,0,-13.71,180,-87,0,-0.9479351,17
4.162,-15.64,0,-15.46,180,-86,0,5.98176,125
4.166,-20.91,0,-20.74,180,-78,0,5.2167244,12
4.178,-22.32,0,-22.14,180,-76,0,-0.21502686,167
4.181,-26.54,0,-26.19,180,-52,0,4.6965084,143
4.193,-27.59,0,-27.24,180,-58,0,4.5819674,0
4.196,-30.23,0,-29.17,180,-31,0,5.6243725,126
4.207,-30.76,0,-29.53,180,-29,0,3.686819,122
4.211,-31.81,0,-29.7,180,-18,0,3.181919,165
4.223,-31.99,0,-29.53,180,-11,0,1.687911,104
4.227,-31.64,0,-27.77,180,5,0,-0.5810709,85
4.238,-31.46,0,-26.89,180,5,0,1.644969,37
4.241,-30.41,0,-24.25,180,12,0,-0.7545233,15
4.252,-30.05,0,-23.2,180,17,0,3.9700184,35
4.256,-28.47,0,-19.51,180,22,0,0.7785864,20
4.268,-27.77,0,-18.1,180,26,0,-0.96301556,98
4.271,-25.66,0,-13.35,180,31,0,1.1913815,14
4.283,-24.96,0,-11.77,180,33,0,4.3548355,27
4.287,-22.14,0,-6.15,180,41,0,5.177848,22
4.3,-21.09,0,-4.04,180,45,0,5.578065,106
4.303,-16.87,0,2.98,180,64,0,5.599903,127
4.316,-15.29,0,5.62,180,69,0,5.880314,139
4.32,-9.49,0,14.41,180,79,0,5.886694,138
4.33,-7.73,0,17.22,180,82,0,5.263324,145
4.336,-2.1,0,25.48,180,84,0,5.446973,145
4.347,0.35000000000000003,0,29.35,180,85,0,4.2326965,128
4.351,6.15,0,37.44,180,82,0,2.1318684,133
4.361,8.08,0,40.25,180,82,0,-4.2876635,102
4.365,12.65,0,46.75,180,76,0,-5.6878357,40
4.375,14.41,0,49.21,180,68,0,-5.899391,120
4.381,17.75,0,54.14,180,55,0,-5.9268894,159
4.39,19.16,0,56.42,180,48,0,-5.845125,165
4.397,21.62,0,60.29,180,34,0,-5.7242317,164
4.405,22.67,0,62.05,180,29,0,-5.745001,161
