time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
0.282,-8.61,90,0.0,180,0,0,0,0
0.283,0.0,90,0.0,180,0,0,0.0,0
0.284,0.0,90,0.0,180,0,0,0.0,396
0.285,-0.17,90,0.0,180,0,0,0.0,37
0.285,0.0,90,0.0,180,0,0,0.0,9
0.286,0.0,90,0.0,180,0,0,0.0,1
0.287,0.0,90,0.0,180,0,0,0.0,1
0.288,0.0,90,0.0,180,0,0,0.0,0
0.288,0.0,90,0.0,180,0,0,0.0,1
0.289,0.0,90,0.0,180,0,0,0.0,0
0.289,0.0,90,0.0,180,0,0,0.0,0
0.29,0.0,90,0.0,180,0,0,0.0,0
0.291,0.0,90,0.0,180,0,0,0.0,0
0.291,0.0,90,-0.17,180,0,0,0.0,0
0.292,0.0,90,-0.17,180,0,0,0.0,0
0.293,0.0,90,-0.17,180,0,0,0.0,0
0.293,0.0,90,-0.17,180,0,0,0.0,0
0.294,0.0,90,-0.17,180,0,0,0.0,0
0.295,-0.17,90,-0.17,180,0,0,0.0,0
0.296,-0.17,90,-0.17,180,0,0,0.0,0
0.298,-0.17,90,-0.17,180,0,0,0.0,0
0.298,-0.17,90,-0.17,180,0,0,0.0,0
0.299,-0.17,90,-0.17,180,0,0,0.0,0
0.3,-0.17,90,-0.17,180,0,0,0.0,0
0.301,-0.17,90,-0.17,180,0,0,0.0,0
0.301,-0.17,90,-0.35000000000000003,180,0,0,0.0,0
0.306,-0.17,90,-0.35000000000000003,180,0,0,0.0,0
0.628,-0.17,90,-0.35000000000000003,180,0,0,0.0,0
0.632,0.0,90,0.0,180,0,0,0.0,0
0.636,0.0,90,0.0,180,0,0,0.0,0
0.638,0.0,90,0.0,180,0,0,0.0,0
0.639,0.0,90,0.0,180,0,0,0.0,0
0.645,0.0,90,0.0,180,0,0,0.0,0
0.651,0.0,90,0.0,180,0,0,0.0,0
0.652,0.0,90,0.0,180,0,0,0.0,0
0.663,0.0,90,0.0,180,0,0,0.0,0
0.668,0.0,90,0.0,180,0,0,0.0,0
0.672,0.0,90,0.0,180,0,0,0.0,0
0.674,0.0,90,0.0,180,0,0,0.0,0
0.828,0.0,90,0.0,180,0,0,0.0,0
0.912,0.0,90,0.0,180,0,0,0.0,0
0.913,0.0,90,0.0,180,0,0,0.0,0
0.914,0.0,90,0.0,180,0,0,0.0,0
0.915,0.0,90,0.0,180,0,0,0.0,0
0.916,0.0,90,0.0,180,0,0,0.0,0
0.917,0.0,90,0.0,180,0,0,0.0,0
0.918,0.0,90,0.0,180,0,0,0.0,0
0.919,0.0,90,0.0,180,0,0,0.0,0
0.921,0.0,90,0.0,180,0,0,0.0,0
0.922,0.0,90,0.0,180,0,0,0.0,0
0.923,0.0,90,0.0,180,0,0,0.0,0
0.924,0.0,90,0.0,180,0,0,0.0,0
0.925,0.0,90,0.0,180,0,0,0.0,0
0.926,0.0,90,0.0,180,0,0,0.0,0
0.927,0.0,90,0.0,180,0,0,0.0,0
0.928,0.0,90,0.0,180,0,0,0.0,0
0.929,0.0,90,0.0,180,0,0,0.0,0
0.93,0.0,90,0.0,180,0,0,0.0,0
0.931,0.0,90,0.0,180,0,0,0.0,0
0.931,0.0,90,0.0,180,0,0,0.0,0
0.932,0.0,90,0.0,180,0,0,0.0,0
0.965,0.0,90,0.0,180,0,0,0.0,0
0.973,0.0,90,0.0,180,0,0,0.0,0
0.974,0.0,90,0.17,180,0,0,0.0,0
0.974,0.0,90,0.17,180,0,0,0.0,0
0.975,0.0,90,0.17,180,0,0,0.0,0
0.976,0.0,90,0.17,180,0,0,0.0,0
0.976,0.0,90,0.17,180,0,0,0.0,0
0.977,0.0,90,0.17,180,0,0,0.0,0
0.978,0.0,90,0.17,180,0,0,0.0,0
0.979,0.0,90,0.17,180,0,0,0.0,0
0.979,0.0,90,0.17,180,0,0,0.0,0
0.98,0.0,90,0.17,180,0,0,0.0,0
0.98,0.0,90,0.17,180,0,0,0.0,0
0.981,0.0,90,0.17,180,0,0,0.0,0
0.982,0.0,90,0.35000000000000003,180,0,0,0.0,0
0.985,0.0,90,0.35000000000000003,180,0,0,0.0,0
0.989,0.0,90,0.35000000000000003,180,0,0,0.0,0
0.994,0.0,90,0.35000000000000003,180,0,0,0.0,0
0.998,0.0,90,0.35000000000000003,180,0,0,0.0,0
1.0,0.0,90,0.35000000000000003,180,0,0,0.0,0
1.005,0.0,90,0.35000000000000003,180,0,0,0.0,0
1.012,0.0,90,0.35000000000000003,180,0,0,0.0,0
1.019,0.0,90,0.35000000000000003,180,0,0,0.0,0
1.024,0.0,90,0.35000000000000003,180,0,0,0.0,0
1.028,0.0,90,0.35000000000000003,180,0,0,0.0,0
1.034,0.0,90,0.52,180,0,0,0.0,0
1.041,0.0,90,0.52,180,0,0,0.0,0
1.042,0.0,90,0.52,180,0,0,0.0,0
1.043,0.0,90,0.52,180,0,0,0.0,0
1.044,0.0,90,0.52,180,0,0,0.0,0
1.045,0.0,90,0.52,180,0,0,0.0,0
1.045,0.0,90,0.52,180,0,0,0.0,0
1.047,0.0,90,0.52,180,0,0,0.0,0
1.048,0.0,90,0.52,180,0,0,0.0,0
1.049,0.0,90,0.52,180,0,0,0.0,0
1.05,0.0,90,0.52,180,0,0,0.0,0
1.051,0.0,90,0.52,180,0,0,0.0,0
1.052,0.0,90,0.52,180,0,0,0.0,0
1.053,0.0,90,0.52,180,0,0,0.0,0
1.054,0.0,90,0.52,180,0,0,0.0,0
1.055,0.0,90,0.52,180,0,0,0.0,0
1.056,0.0,90,0.52,180,0,0,0.0,0
1.058,0.0,90,0.52,180,0,0,0.0,0
1.059,0.0,90,0.52,180,0,0,0.0,0
1.06,0.0,90,0.52,180,0,0,0.0,0
1.061,0.0,90,0.52,180,0,0,0.0,0
1.063,0.0,90,0.52,180,0,0,0.0,0
1.063,0.0,90,0.52,180,0,0,0.0,0
1.064,0.0,90,0.52,180,0,0,0.0,0
1.065,0.0,90,0.52,180,0,0,0.0,0
1.066,0.0,90,0.52,180,0,0,0.0,0
1.067,0.0,90,0.52,180,0,0,0.0,0
1.068,0.0,90,0.52,180,0,0,0.0,0
1.07,0.0,90,0.52,180,0,0,0.0,0
1.071,0.0,90,0.52,180,0,0,0.0,0
1.072,0.0,90,0.52,180,0,0,0.0,0
1.074,0.0,90,0.52,180,0,0,0.0,0
1.075,0.0,90,0.52,180,0,0,0.0,0
1.076,0.0,90,0.52,180,0,0,0.0,0
1.077,0.0,90,0.52,180,0,0,0.0,0
1.078,0.0,90,0.52,180,0,0,0.0,0
