time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
0.872,-12.12,180,-46.75,0,0,0,0,0
0.873,5.8,180,54.14,0,-9,0,0.0,1
0.873,0.0,180,0.0,0,-8,0,0.0,371
0.874,-0.17,180,0.0,0,-8,0,0.0,66
0.874,-0.35000000000000003,180,0.0,0,-8,0,0.0,10
0.875,-0.17,180,0.0,0,63,0,0.0,5
0.876,-0.17,180,0.17,0,63,0,0.0,1
0.877,-0.17,180,0.17,0,63,0,0.0,1
0.877,-0.35000000000000003,180,0.17,0,-58,0,0.0,3
0.878,-0.35000000000000003,180,0.17,0,-45,0,0.0,2
0.878,-0.35000000000000003,180,0.17,0,-37,0,0.0,0
0.879,-0.35000000000000003,180,0.17,0,-32,0,0.0,0
0.879,-0.35000000000000003,180,0.17,0,-28,0,0.0,0
0.88,-0.35000000000000003,180,0.17,0,-25,0,0.0,0
0.88,-0.52,180,0.17,0,-22,0,0.0,2
0.881,-0.52,180,0.17,0,-20,0,0.0,2
0.882,-0.52,180,0.17,0,-18,0,0.0,2
0.884,-0.52,180,0.17,0,-13,0,0.0,1
0.884,-0.7000000000000001,180,0.17,0,-13,0,0.0,1
0.885,-0.7000000000000001,180,0.17,0,-13,0,0.0,1
0.885,-0.7000000000000001,180,0.17,0,-13,0,0.0,1
0.886,-0.7000000000000001,180,0.17,0,-13,0,0.0,1
0.886,-0.7000000000000001,180,0.17,0,-13,0,0.0,1
0.887,-0.87,180,0.17,0,-13,0,0.0,0
0.887,-0.87,180,0.17,0,-13,0,0.0,0
0.888,-0.87,180,0.17,0,-13,0,0.0,1
0.889,-0.87,180,0.17,0,-13,0,0.0,1
0.889,-1.05,180,0.0,0,-13,0,0.0,1
0.889,-1.05,180,0.0,0,-13,0,0.0,1
0.89,-1.05,180,0.0,0,-13,0,0.0,0
0.89,-1.05,180,0.0,0,-13,0,0.0,1
0.891,-1.05,180,0.0,0,-13,0,0.0,1
0.891,-1.05,180,0.0,0,-13,0,0.0,1
0.892,-1.05,180,0.0,0,-13,0,0.0,1
0.892,-1.23,180,0.0,0,-13,0,0.0,1
0.893,-1.23,180,0.0,0,-12,0,0.0,1
0.893,-1.23,180,-0.17,0,-11,0,0.0,1
0.894,-1.23,180,-0.17,0,-11,0,0.0,1
0.894,-1.23,180,-0.17,0,-10,0,0.0,1
0.895,-1.23,180,-0.17,0,-10,0,0.0,1
0.895,-1.23,180,-0.35000000000000003,0,-9,0,0.0,1
0.896,-1.23,180,-0.35000000000000003,0,-9,0,0.0,1
0.896,-1.23,180,-0.35000000000000003,0,-9,0,0.0,1
0.897,-1.4,180,-0.35000000000000003,0,-9,0,0.0,1
0.898,-1.4,180,-0.52,0,-9,0,0.0,1
0.898,-1.4,180,-0.52,0,-9,0,0.0,1
0.898,-1.4,180,-0.52,0,-9,0,0.0,1
0.899,-1.4,180,-0.7000000000000001,0,-9,0,0.0,1
0.899,-1.4,180,-0.7000000000000001,0,-9,0,0.0,1
0.9,-1.58,180,-0.7000000000000001,0,-9,0,0.0,1
0.9,-1.58,180,-0.87,0,-9,0,0.0,1
0.902,-1.58,180,-0.87,0,-9,0,0.0,1
0.902,-1.58,180,-1.05,0,-9,0,0.0,0
0.903,-1.75,180,-1.05,0,-9,0,0.0,1
0.903,-1.75,180,-1.05,0,-9,0,0.0,1
0.904,-1.75,180,-1.23,0,-9,0,0.0,1
0.904,-1.75,180,-1.23,0,-9,0,0.0,1
0.904,-1.75,180,-1.4,0,-9,0,0.0,1
0.905,-1.75,180,-1.4,0,-9,0,0.0,1
0.906,-1.75,180,-1.58,0,-9,0,0.0,1
0.906,-1.75,180,-1.75,0,-9,0,0.0,0
0.907,-1.9300000000000002,180,-1.75,0,-9,0,0.0,1
0.908,-1.9300000000000002,180,-1.75,0,-9,0,0.0,1
0.908,-1.9300000000000002,180,-1.9300000000000002,0,-9,0,0.0,1
0.908,-1.9300000000000002,180,-1.9300000000000002,0,-9,0,0.0,1
0.909,-1.9300000000000002,180,-2.1,0,-9,0,0.0,1
0.909,-1.9300000000000002,180,-2.2800000000000002,0,-9,0,0.0,1
0.91,-1.9300000000000002,180,-2.2800000000000002,0,-8,0,0.0,1
0.91,-1.9300000000000002,180,-2.46,0,-8,0,0.0,1
0.911,-1.9300000000000002,180,-2.46,0,-8,0,0.0,1
0.911,-2.1,180,-2.46,0,-8,0,0.0,1
0.912,-2.1,180,-2.63,0,-8,0,0.0,1
0.912,-2.1,180,-2.81,0,-8,0,0.0,1
0.913,-2.1,180,-2.98,0,-8,0,0.0,1
0.913,-2.1,180,-2.98,0,-8,0,0.0,1
0.914,-2.1,180,-3.16,0,-8,0,0.0,1
0.914,-2.1,180,-3.16,0,-8,0,0.0,0
0.915,-2.2800000000000002,180,-3.33,0,-8,0,0.0,1
0.915,-2.2800000000000002,180,-3.51,0,-8,0,0.0,1
0.916,-2.2800000000000002,180,-3.69,0,-8,0,0.0,0
0.916,-2.2800000000000002,180,-3.86,0,-8,0,0.0,1
0.917,-2.2800000000000002,180,-3.86,0,-8,0,0.0,1
0.918,-2.46,180,-4.04,0,-8,0,0.0,1
0.918,-2.46,180,-4.21,0,-8,0,0.0,1
0.919,-2.46,180,-4.39,0,-8,0,0.0,0
0.919,-2.46,180,-4.57,0,-8,0,0.0,0
0.92,-2.46,180,-4.57,0,-8,0,0.0,1
0.92,-2.46,180,-4.74,0,-8,0,0.0,1
0.921,-2.46,180,-4.74,0,-8,0,0.0,1
