time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
0.866,0.0,180,-0.35000000000000003,0,0,0,0,0
0.867,0.0,180,0.0,0,0,0,4.0,0
0.867,0.0,180,0.0,0,0,0,4.0,389
0.868,0.0,180,0.0,0,0,0,4.0,42
0.868,0.0,180,0.0,0,0,0,4.0,90
0.869,0.0,180,0.0,0,0,0,4.0,96
0.87,0.17,180,0.0,0,0,0,4.0,100
0.87,0.17,180,0.0,0,0,0,4.0,103
0.871,0.17,180,0.0,0,0,0,4.0,105
0.872,0.17,180,0.0,0,0,0,4.0,105
0.873,0.17,180,0.0,0,0,0,4.0,103
0.873,0.17,180,0.0,0,0,0,4.0,103
0.874,0.17,180,0.0,0,0,0,4.0,104
0.875,0.17,180,0.0,0,0,0,4.0,105
0.875,0.17,180,0.0,0,0,0,4.0,103
0.876,0.17,180,0.0,0,0,0,4.0,103
0.876,0.35000000000000003,180,0.0,0,13,0,4.0,103
0.877,0.35000000000000003,180,0.0,0,13,0,4.0,104
0.878,0.35000000000000003,180,0.17,0,13,0,4.0,104
0.878,0.35000000000000003,180,0.17,0,13,0,4.0,103
0.879,0.35000000000000003,180,0.17,0,13,0,4.0,102
0.88,0.35000000000000003,180,0.17,0,13,0,4.0,103
0.88,0.35000000000000003,180,0.35000000000000003,0,13,0,4.0,104
0.881,0.52,180,0.35000000000000003,0,13,0,4.0,103
0.881,0.52,180,0.35000000000000003,0,13,0,4.0,102
0.882,0.52,180,0.35000000000000003,0,13,0,4.0,102
0.883,0.7000000000000001,180,0.52,0,13,0,4.0,103
0.883,0.7000000000000001,180,0.52,0,13,0,4.0,103
0.884,0.7000000000000001,180,0.52,0,13,0,4.0,103
0.884,0.7000000000000001,180,0.52,0,13,0,4.0,102
0.885,0.87,180,0.7000000000000001,0,13,0,4.0,102
0.885,0.87,180,0.7000000000000001,0,12,0,4.0,102
0.886,0.87,180,0.7000000000000001,0,12,0,4.0,102
0.886,1.05,180,0.87,0,11,0,4.0,102
0.887,1.05,180,0.87,0,11,0,4.0,102
0.887,1.05,180,0.87,0,11,0,4.0,102
0.888,1.23,180,1.05,0,11,0,4.0,101
0.888,1.23,180,1.05,0,11,0,4.0,102
0.889,1.23,180,1.05,0,11,0,4.0,102
0.89,1.4,180,1.23,0,11,0,4.0,102
0.89,1.4,180,1.23,0,11,0,4.0,102
0.891,1.4,180,1.23,0,11,0,4.0,101
0.891,1.58,180,1.4,0,11,0,4.0,101
0.892,1.58,180,1.4,0,11,0,4.0,101
0.892,1.58,180,1.4,0,11,0,4.0,102
0.892,1.75,180,1.58,0,21,0,4.0,102
0.893,1.75,180,1.58,0,21,0,4.0,101
0.893,1.9300000000000002,180,1.75,0,21,0,4.0,101
0.894,1.9300000000000002,180,1.75,0,21,0,4.0,101
0.894,2.1,180,1.9300000000000002,0,21,0,4.0,101
0.895,2.1,180,1.9300000000000002,0,21,0,4.0,101
0.895,2.1,180,1.9300000000000002,0,21,0,4.0,101
0.896,2.2800000000000002,180,2.1,0,21,0,4.0,101
0.896,2.2800000000000002,180,2.1,0,21,0,4.0,101
0.897,2.46,180,2.2800000000000002,0,25,0,4.0,101
0.897,2.46,180,2.2800000000000002,0,25,0,4.0,100
0.898,2.63,180,2.46,0,25,0,4.0,101
0.898,2.63,180,2.46,0,25,0,4.0,101
0.899,2.81,180,2.63,0,25,0,4.0,101
0.899,2.81,180,2.63,0,25,0,4.0,101
0.9,2.98,180,2.81,0,25,0,4.0,100
0.9,2.98,180,2.98,0,25,0,4.0,100
0.901,3.16,180,2.98,0,30,0,4.0,100
0.901,3.16,180,3.16,0,30,0,4.0,100
0.902,3.33,180,3.16,0,30,0,4.0,100
0.902,3.51,180,3.33,0,30,0,4.0,100
0.903,3.51,180,3.33,0,30,0,4.0,100
0.903,3.69,180,3.51,0,30,0,4.0,100
0.904,3.69,180,3.69,0,34,0,4.0,99
0.904,3.86,180,3.69,0,34,0,4.0,100
0.905,4.04,180,3.86,0,34,0,4.0,100
0.905,4.04,180,4.04,0,34,0,4.0,100
0.906,4.21,180,4.04,0,34,0,4.0,100
0.907,4.39,180,4.21,0,34,0,4.0,99
0.907,4.39,180,4.39,0,37,0,4.0,100
0.908,4.57,180,4.39,0,37,0,4.0,99
0.908,4.74,180,4.57,0,37,0,4.0,99
0.909,4.74,180,4.74,0,37,0,4.0,100
0.909,4.92,180,4.74,0,37,0,4.0,99
0.909,5.09,180,4.92,0,37,0,4.0,99
0.91,5.09,180,5.09,0,37,0,4.0,99
0.91,5.27,180,5.09,0,40,0,4.0,99
0.911,5.44,180,5.27,0,40,0,4.0,99
0.911,5.62,180,5.44,0,40,0,4.0,99
0.912,5.62,180,5.44,0,40,0,4.0,99
0.912,5.8,180,5.62,0,40,0,4.0,99
0.913,5.97,180,5.8,0,42,0,4.0,98
