time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
2.354,-24.08,0,-1596.97,180,47,0,0,37
2.363,0.7000000000000001,0,-1799.82,180,0,0,0,0
2.364,-1.75,0,-1.23,180,-36,0,4.2513,423
2.369,-1.9300000000000002,0,-1.58,180,-36,0,5.062233,1
2.371,-3.16,0,-2.81,180,-39,0,4.4852467,112
2.378,-3.51,0,-2.98,180,-39,0,-5.261883,136
2.379,-4.57,0,-4.21,180,-31,0,-5.3647313,118
2.385,-5.09,0,-4.57,180,-32,0,-5.3853645,134
2.387,-5.97,0,-5.62,180,-27,0,-4.8988585,138
2.392,-6.32,0,-5.97,180,-27,0,-4.982727,140
2.394,-7.73,0,-7.2,180,-39,0,-5.2763486,125
2.399,-8.26,0,-7.73,180,-42,0,-1.0034938,126
2.401,-9.66,0,-9.31,180,-48,0,-0.6959591,134
2.407,-10.19,0,-9.66,180,-52,0,-2.2134275,21
2.409,-12.12,0,-11.42,180,-54,0,-1.834403,9
2.414,-12.65,0,-11.95,180,-54,0,-0.067736626,45
2.415,-14.23,0,-13.35,180,-51,0,2.038517,37
2.421,-14.58,0,-13.71,180,-51,0,2.6759014,2
2.422,-16.17,0,-15.11,180,-48,0,4.0355644,51
2.427,-16.34,0,-15.29,180,-45,0,4.019636,67
2.428,-17.57,0,-16.34,180,-39,0,4.090616,107
2.434,-17.92,0,-16.52,180,-38,0,3.3948908,106
2.435,-18.98,0,-17.22,180,-32,0,4.395006,107
2.441,-19.16,0,-17.22,180,-28,0,2.9479494,88
2.442,-19.68,0,-17.57,180,-21,0,2.524416,115
2.448,-19.86,0,-17.57,180,-21,0,-0.21922684,76
2.448,-20.39,0,-17.57,180,-17,0,-0.71312094,61
2.454,-20.56,0,-17.57,180,-15,0,-3.079269,0
2.455,-20.91,0,-17.57,180,-15,0,-3.8342829,15
2.461,-21.09,0,-17.4,180,-15,0,-3.241837,73
2.461,-21.44,0,-17.22,180,-12,0,-3.5198975,97
2.467,-21.44,0,-17.22,180,-12,0,-2.0559397,80
2.468,-21.97,0,-17.05,180,-13,0,-1.0803356,88
2.474,-22.14,0,-17.05,180,-13,0,-1.2011895,48
2.475,-22.67,0,-16.87,180,-15,0,-1.4229059,23
2.48,-22.67,0,-16.69,180,-15,0,-1.2542391,26
2.482,-23.2,0,-16.34,180,-15,0,-1.4912863,31
2.487,-23.37,0,-16.34,180,-15,0,-0.79469967,27
2.488,-23.73,0,-15.99,180,-15,0,0.013285637,33
2.493,-24.08,0,-15.82,180,-15,0,0.89305687,16
2.496,-24.43,0,-15.46,180,-15,0,1.6098018,1
2.499,-24.6,0,-15.29,180,-15,0,2.478714,21
2.502,-24.96,0,-14.76,180,-14,0,3.0743876,38
2.505,-25.13,0,-14.41,180,-14,0,4.4348335,59
2.51,-25.13,0,-13.88,180,-12,0,4.9061375,75
2.512,-25.31,0,-13.18,180,-9,0,5.464717,113
2.516,-25.13,0,-12.3,180,7,0,5.751137,127
2.519,-24.96,0,-11.6,180,6,0,5.8106327,142
2.522,-24.6,0,-10.37,180,6,0,5.7502975,149
2.526,-24.08,0,-9.14,180,17,0,5.8657246,150
2.528,-23.55,0,-7.73,180,27,0,5.0498104,148
2.534,-23.2,0,-7.03,180,27,0,3.4780388,150
2.535,-21.79,0,-4.39,180,39,0,5.2144146,126
2.54,-21.62,0,-3.69,180,43,0,4.604105,83
2.541,-19.86,0,-0.7000000000000001,180,50,0,4.7930517,131
2.548,-19.33,0,0.0,180,51,0,4.911785,112
2.549,-17.4,0,3.33,180,60,0,5.3112335,117
2.554,-16.87,0,4.04,180,61,0,5.6300106,120
2.555,-14.58,0,7.55,180,70,0,5.570587,131
2.561,-14.06,0,8.43,180,71,0,3.82802,139
2.562,-11.42,0,12.3,180,77,0,3.4596539,136
2.568,-10.89,0,13.18,180,77,0,-2.494751,89
2.569,-8.26,0,17.05,180,78,0,-2.5102801,77
2.574,-7.91,0,17.75,180,79,0,-2.6318529,62
2.575,-5.27,0,21.44,180,72,0,-0.8180294,68
2.58,-4.92,0,22.14,180,72,0,0.5011692,71
2.584,-3.33,0,24.6,180,68,0,-0.34675407,27
2.585,-1.9300000000000002,0,26.71,180,63,0,-3.1525402,2
2.589,-1.05,0,28.12,180,56,0,-4.7772183,13
2.593,0.0,0,30.23,180,51,0,-5.6786137,85
2.595,0.87,0,31.81,180,48,0,-5.7180214,131
2.601,1.4,0,32.69,180,43,0,-5.778224,158
2.602,2.63,0,34.8,180,39,0,-5.8226247,159
2.608,2.98,0,35.33,180,34,0,-5.758562,159
2.609,3.86,0,36.91,180,27,0,-5.692364,160
2.615,3.86,0,37.26,180,27,0,-5.2085586,157
2.616,4.57,0,38.84,180,19,0,-4.5015383,154
2.622,4.57,0,39.02,180,19,0,-0.42032194,141
2.623,4.92,0,40.07,180,12,0,-0.5332546,119
2.629,4.92,0,40.25,180,10,0,1.8886042,13
2.63,5.09,0,40.95,180,8,0,2.9858456,11
2.635,5.09,0,41.13,180,8,0,3.8460636,40
2.637,5.09,0,41.66,180,8,0,4.7173767,72
2.643,5.09,0,41.66,180,8,0,5.0351477,96
2.645,5.27,0,42.01,180,6,0,5.028043,122
2.648,5.27,0,42.01,180,6,0,4.964119,130
2.652,5.44,0,42.18,180,4,0,5.074605,130
2.655,5.62,0,42.36,180,4,0,5.035306,128
2.658,5.8,0,42.36,180,4,0,5.18495,131
2.663,6.15,0,42.36,180,4,0,5.285942,129
2.663,6.32,0,42.36,180,4,0,5.2714643,133
2.669,6.5,0,42.36,180,11,0,5.2998676,136
2.671,6.85,0,42.36,180,11,0,4.2441034,136
2.676,7.2,0,42.36,180,16,0,4.1799088,136
2.677,7.73,0,42.18,180,16,0,1.4805956,106
2.682,7.91,0,42.18,180,19,0,-0.13438463,104
2.684,8.43,0,41.83,180,19,0,-1.552288,34
2.689,8.61,0,41.83,180,19,0,-2.651948,1
2.691,9.14,0,41.3,180,19,0,-3.2081537,38
2.694,9.31,0,41.13,180,17,0,-3.8622773,66
2.696,9.66,0,40.42,180,17,0,-3.84216,82
2.702,9.84,0,40.07,180,15,0,-4.2588515,101
2.703,10.19,0,39.02,180,12,0,-3.9713337,100
2.709,10.19,0,38.67,180,12,0,-3.9848356,111
2.71,10.19,0,37.26,180,10,0,-3.7472963,103
2.716,10.19,0,36.91,180,9,0,-3.373457,103
2.717,9.84,0,34.98,180,-6,0,-3.5695543,95
2.723,9.84,0,34.62,180,-6,0,-4.447397,85
2.725,9.31,0,32.34,180,-5,0,0.033575058,89
2.73,9.14,0,31.81,180,-5,0,0.08462906,113
2.732,8.61,0,29.7,180,-18,0,1.6884279,1
2.735,8.43,0,28.82,180,-18,0,-4.0465317,1
2.738,7.73,0,26.71,180,-20,0,-4.672633,41
2.743,7.38,0,25.48,180,-30,0,-5.298916,100
2.745,6.5,0,22.85,180,-29,0,-5.640219,118
2.75,5.97,0,21.62,180,-37,0,-5.5939746,137
2.75,4.74,0,18.45,180,-41,0,-5.666058,145
2.757,4.21,0,17.4,180,-47,0,-5.579836,143
2.758,1.9300000000000002,0,13.0,180,-62,0,-5.544691,144
2.764,1.4,0,11.77,180,-66,0,-5.494231,141
2.766,-1.05,0,7.03,180,-81,0,-5.470723,139
2.771,-1.75,0,5.8,180,-79,0,-5.067102,137
2.773,-4.74,0,0.7000000000000001,180,-90,0,-2.9836729,135
2.778,-5.44,0,-0.35000000000000003,180,-92,0,0.36193466,123
2.779,-8.43,0,-5.62,180,-93,0,-0.11501694,61
2.785,-9.14,0,-6.85,180,-96,0,-1.3355017,14
2.786,-12.12,0,-11.77,180,-100,0,-1.8862453,6
2.792,-12.83,0,-13.0,180,-85,0,-0.43222475,19
2.793,-15.99,0,-18.28,180,-86,0,-2.0912855,33
2.798,-16.69,0,-19.51,180,-83,0,2.3202562,1
2.801,-19.51,0,-24.6,180,-80,0,2.8515167,39
2.806,-20.03,0,-25.66,180,-74,0,3.6868038,58
2.807,-22.32,0,-30.05,180,-68,0,5.248728,76
2.813,-22.85,0,-30.93,180,-62,0,5.2074804,99
2.814,-24.78,0,-34.98,180,-50,0,4.558182,144
2.819,-25.13,0,-35.68,180,-50,0,5.181427,142
2.821,-26.36,0,-39.02,180,-41,0,5.5469837,122
2.826,-26.71,0,-39.72,180,-41,0,5.612397,139
2.827,-27.59,0,-42.53,180,-30,0,5.8877754,149
2.834,-27.94,0,-43.06,180,-30,0,5.707878,150
2.835,-28.47,0,-45.7,180,-22,0,5.8907127,158
2.84,-28.65,0,-46.23,180,-22,0,5.7474184,152
2.842,-29.0,0,-48.33,180,-12,0,5.8424587,156
2.847,-29.0,0,-48.86,180,-12,0,5.014477,152
2.849,-29.0,0,-50.09,180,-12,0,4.8514605,154
2.854,-29.0,0,-50.8,180,-12,0,4.822668,129
2.856,-28.82,0,-51.67,180,8,0,4.726184,125
2.86,-28.65,0,-52.2,180,7,0,-4.233283,123
2.864,-28.3,0,-52.73,180,6,0,-3.398026,120
2.867,-28.12,0,-53.43,180,24,0,-0.7391157,113
2.87,-27.77,0,-53.78,180,26,0,-5.7789836,88
2.874,-27.42,0,-54.14,180,25,0,-5.9020643,19
2.876,-27.07,0,-54.49,180,14,0,-5.5787125,157
2.88,-26.89,0,-54.66,180,14,0,2.066886,161
2.885,-26.71,0,-54.84,180,14,0,0.89521027,151
2.887,-26.36,0,-54.66,180,13,0,-0.54618835,45
2.891,-26.19,0,-54.66,180,13,0,-1.4552197,18
2.894,-25.83,0,-54.66,180,13,0,-1.5860891,13
2.896,-25.66,0,-54.66,180,12,0,-1.5020838,35
2.899,-25.31,0,-54.49,180,12,0,-0.64148235,39
2.903,-24.96,0,-54.31,180,14,0,-0.85861397,37
2.908,-24.78,0,-53.96,180,14,0,-2.6251981,16
2.909,-24.25,0,-53.43,180,15,0,-2.0700867,21
2.915,-24.25,0,-53.26,180,15,0,-2.7239778,63
2.916,-23.73,0,-52.38,180,15,0,-1.8681955,50
2.921,-23.55,0,-52.2,180,15,0,-1.7340288,67
2.923,-23.02,0,-51.15,180,15,0,-1.4057183,45
2.928,-22.85,0,-50.8,180,15,0,-1.4036717,43
2.93,-22.32,0,-49.57,180,15,0,-1.4272966,35
2.935,-22.14,0,-49.21,180,16,0,-1.3033447,35
2.936,-21.62,0,-47.81,180,16,0,-1.9374857,35
2.941,-21.44,0,-47.46,180,17,0,-1.4519663,32
2.943,-20.91,0,-45.7,180,17,0,-2.0036144,47
2.948,-20.56,0,-45.17,180,19,0,-1.2241898,36
2.95,-20.21,0,-43.94,180,19,0,-2.676105,49
2.953,-19.86,0,-42.89,180,19,0,-2.2408998,30
2.957,-19.33,0,-41.3,180,20,0,-2.3862472,67
2.96,-18.98,0,-40.25,180,20,0,-3.3377843,55
2.965,-18.63,0,-38.84,180,21,0,-3.3113184,59
2.966,-17.92,0,-36.91,180,21,0,-4.0874386,87
2.971,-17.75,0,-36.38,180,21,0,-3.614796,86
2.974,-17.22,0,-33.92,180,21,0,-3.635653,110
2.977,-16.87,0,-33.04,180,21,0,-3.1297474,95
2.98,-16.34,0,-31.28,180,21,0,-3.0965796,96
2.983,-15.99,0,-29.88,180,21,0,-2.8979807,81
2.987,-15.64,0,-28.3,180,20,0,-2.722415,80
2.99,-15.11,0,-26.01,180,20,0,-2.2603834,74
2.993,-14.76,0,-24.96,180,20,0,-1.2445717,70
2.996,-14.23,0,-22.85,180,20,0,-0.7520466,56
3.001,-13.88,0,-21.09,180,20,0,-0.36018467,31
3.003,-13.35,0,-19.33,180,21,0,-0.17911768,20
3.007,-13.18,0,-17.92,180,21,0,-0.48102045,9
3.009,-12.48,0,-15.64,180,23,0,0.12322998,3
3.014,-12.12,0,-14.41,180,25,0,-0.08192778,13
3.015,-11.25,0,-11.07,180,26,0,0.26211262,2
3.021,-10.89,0,-10.19,180,29,0,1.8791847,3
3.023,-10.01,0,-7.03,180,31,0,3.0689697,1
3.028,-9.49,0,-5.62,180,33,0,4.732066,38
3.03,-8.61,0,-2.63,180,34,0,4.9729757,70
3.034,-7.91,0,-0.7000000000000001,180,40,0,5.112666,118
3.037,-6.85,0,1.9300000000000002,180,43,0,4.7529545,123
3.041,-6.15,0,3.86,180,45,0,3.4964905,126
3.044,-4.74,0,7.2,180,49,0,2.5141478,117
3.048,-4.04,0,8.96,180,54,0,-0.90469265,80
3.05,-2.46,0,13.0,180,53,0,-2.7665913,52
3.056,-1.9300000000000002,0,14.06,180,53,0,-2.2367256,24
3.057,-0.35000000000000003,0,17.92,180,46,0,-2.5581617,73
3.063,0.0,0,18.98,180,46,0,-1.5777354,58
3.064,1.23,0,22.85,180,38,0,-3.6816645,66
3.07,1.4,0,23.73,180,36,0,-3.6948504,41
3.071,2.2800000000000002,0,26.71,180,26,0,-4.4106297,98
