time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
7.797,-14.94,180,0.0,0,0,0,0,0
7.807,-16.17,180,0.0,0,0,0,5.831731,0
7.811,-1.9300000000000002,180,-1.23,0,-41,0,5.8317623,422
7.814,-1.4,180,-2.2800000000000002,0,36,0,-5.5000525,150
7.817,-0.87,180,-2.98,0,44,0,-5.9912148,158
7.82,-1.75,180,-3.86,0,-39,0,-5.9770055,144
7.823,-2.46,180,-4.57,0,-40,0,0.007769108,158
7.826,-3.33,180,-5.44,0,-42,0,5.144864,156
7.829,-4.21,180,-6.32,0,-45,0,-2.6100044,6
7.832,-4.74,180,-7.03,0,-41,0,-5.311653,143
7.835,-5.62,180,-7.91,0,-47,0,5.391247,60
7.838,-6.5,180,-8.61,0,-52,0,5.381489,138
7.841,-7.2,180,-9.31,0,-33,0,-5.050703,151
7.843,-7.91,180,-10.01,0,-41,0,5.7171345,150
7.846,-8.61,180,-10.72,0,-55,0,5.48263,132
7.851,-8.96,180,-11.07,0,-31,0,5.499983,163
7.854,-9.84,180,-11.95,0,-30,0,5.998377,150
7.857,-10.37,180,-12.3,0,-28,0,5.3380184,149
7.86,-10.54,180,-12.48,0,-21,0,5.9976845,163
7.864,-10.89,180,-12.65,0,-21,0,5.997905,144
7.867,-11.07,180,-12.65,0,-15,0,5.9976482,162
7.869,-11.07,180,-12.48,0,-11,0,5.980384,161
7.872,-11.07,180,-12.3,0,-8,0,5.9643383,160
7.875,-10.89,180,-11.95,0,7,0,5.955408,159
7.879,-10.37,180,-11.42,0,7,0,5.824108,158
7.882,-10.01,180,-10.72,0,19,0,5.8006554,157
7.885,-9.49,180,-10.01,0,19,0,5.8470182,153
7.889,-8.78,180,-9.14,0,28,0,5.782284,166
7.892,-7.91,180,-7.91,0,41,0,5.901904,152
7.896,-6.85,180,-6.5,0,46,0,5.9555054,149
7.9,-5.62,180,-5.09,0,55,0,5.6398144,152
7.903,-4.39,180,-3.51,0,62,0,5.9596796,153
