time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
2.74,-5.09,0,5630.8,180,-49,0,0,37
2.745,-2.46,0,5760.17,180,0,0,5.999159,0
2.746,-0.87,0,-0.35000000000000003,180,0,0,5.9982347,422
2.748,-0.7000000000000001,0,-0.35000000000000003,180,0,0,-5.9998465,144
2.749,-0.7000000000000001,0,-0.17,180,0,0,2.1890707,159
2.75,-1.05,0,-0.35000000000000003,180,-18,0,2.9830894,143
2.751,-1.05,0,-0.7000000000000001,180,18,0,-5.3236704,43
2.752,-1.05,0,-0.52,180,-18,0,3.9806242,73
2.753,-1.4,0,-1.05,180,-18,0,-5.975474,128
2.755,-1.4,0,-1.05,180,18,0,-5.842532,90
2.756,-1.4,0,-0.87,180,-18,0,5.925747,146
2.757,-1.9300000000000002,0,-1.58,180,-17,0,-5.9653797,152
2.758,-1.75,0,-1.58,180,17,0,-5.7675195,141
2.761,-1.9300000000000002,0,-1.58,180,-47,0,5.5255537,144
2.762,-2.1,0,-1.9300000000000002,180,-36,0,0.17493296,152
2.763,-2.2800000000000002,0,-2.1,180,-27,0,-5.9425263,136
2.765,-2.46,0,-2.2800000000000002,180,-22,0,-1.5863132,6
2.766,-2.81,0,-2.46,180,-22,0,-2.5520978,148
2.767,-2.81,0,-2.63,180,-22,0,-2.9831235,42
2.768,-2.98,0,-2.63,180,-22,0,-2.6215804,55
2.769,-3.16,0,-2.98,180,-29,0,-2.5249436,71
2.77,-3.33,0,-2.98,180,-29,0,-5.4099975,62
2.771,-3.51,0,-3.33,180,-29,0,-5.215254,56
2.772,-3.69,0,-3.51,180,-27,0,-4.7045574,137
2.773,-3.86,0,-3.69,180,-27,0,-4.4867215,136
2.774,-4.21,0,-3.86,180,-27,0,-4.573612,120
2.775,-4.39,0,-4.21,180,-27,0,-4.742962,113
2.776,-4.57,0,-4.39,180,-28,0,-4.7881894,117
2.777,-4.74,0,-4.57,180,-28,0,-4.8589215,120
2.778,-5.09,0,-4.74,180,-28,0,-4.7408514,122
2.779,-5.27,0,-5.09,180,-35,0,-4.5383787,124
2.78,-5.44,0,-5.27,180,-35,0,-5.375066,120
2.782,-5.8,0,-5.44,180,-35,0,-5.041742,115
2.783,-5.97,0,-5.8,180,-38,0,-4.186267,137
2.784,-6.32,0,-5.97,180,-38,0,-4.99269,129
2.785,-6.5,0,-6.32,180,-38,0,-4.6061573,106
2.786,-6.85,0,-6.67,180,-41,0,-4.152225,125
2.787,-7.2,0,-6.85,180,-41,0,-5.052716,116
2.789,-7.38,0,-7.2,180,-45,0,-4.5428233,102
2.789,-7.73,0,-7.55,180,-45,0,-5.0612235,126
2.791,-8.08,0,-7.91,180,-51,0,-4.79881,115
2.792,-8.43,0,-8.08,180,-51,0,-5.2828684,127
2.793,-8.78,0,-8.43,180,-51,0,-4.6496544,120
2.794,-9.14,0,-8.78,180,-51,0,-3.9118748,134
2.795,-9.49,0,-9.14,180,-49,0,-3.8807323,115
2.796,-9.84,0,-9.49,180,-49,0,-3.0623739,95
2.797,-10.19,0,-9.84,180,-53,0,-3.3602538,94
2.799,-10.54,0,-10.19,180,-53,0,-4.0871615,69
2.799,-10.89,0,-10.54,180,-58,0,-3.120192,78
2.801,-11.25,0,-10.89,180,-58,0,-1.7268281,98
2.802,-11.6,0,-11.25,180,-59,0,0.08440447,72
2.803,-11.95,0,-11.6,180,-59,0,1.5900164,35
2.804,-12.3,0,-11.95,180,-52,0,2.2266598,4
2.805,-12.65,0,-12.3,180,-52,0,2.7760897,40
2.806,-13.0,0,-12.65,180,-53,0,1.2716751,55
2.807,-13.35,0,-13.0,180,-53,0,-0.66738987,72
2.808,-13.71,0,-13.18,180,-55,0,-0.044044018,36
2.809,-14.06,0,-13.53,180,-55,0,0.78999805,6
2.81,-14.58,0,-13.88,180,-56,0,1.7088633,3
2.812,-14.94,0,-14.23,180,-56,0,2.142437,25
2.813,-15.11,0,-14.58,180,-49,0,2.7444687,44
2.814,-15.46,0,-14.94,180,-49,0,3.1807852,53
2.814,-15.82,0,-15.11,180,-48,0,2.092493,70
2.816,-16.17,0,-15.46,180,-48,0,1.438221,82
2.817,-16.52,0,-15.64,180,-47,0,1.480196,54
2.818,-16.87,0,-15.99,180,-47,0,1.5885925,38
2.819,-17.05,0,-16.17,180,-46,0,1.5702705,38
2.821,-17.4,0,-16.52,180,-44,0,1.6476698,41
2.822,-17.75,0,-16.69,180,-44,0,1.854228,40
