time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
2.71,-97.03,0,-1.23,180,0,0,0,21
2.71,5.8,0,0.52,180,0,0,0,0
2.711,0.0,0,0.0,180,0,0,0,324
2.711,0.0,0,0.0,180,0,0,0,62
2.712,0.0,0,0.0,180,0,0,0,12
2.713,0.0,0,0.0,180,0,0,0,8
2.713,0.17,0,0.0,180,0,0,0,4
2.714,0.0,0,0.0,180,0,0,0,2
2.714,0.0,0,0.0,180,0,0,0,3
2.715,0.0,0,0.0,180,0,0,0,1
2.716,0.0,0,0.0,180,38,0,0,4
2.717,0.0,0,0.0,180,38,0,0,1
2.717,0.0,0,0.0,180,38,0,0,2
2.718,0.0,0,0.0,180,-38,0,0,3
2.718,0.0,0,0.0,180,-38,0,0,0
2.719,0.0,0,0.0,180,-36,0,0,2
2.72,0.0,0,0.0,180,34,0,0,1
2.72,0.0,0,0.0,180,-34,0,3,1
2.721,0.0,0,0.0,180,-34,0,3,1
2.721,0.0,0,0.0,180,-34,0,3,58
2.722,0.0,0,0.0,180,-34,0,3,68
2.723,0.0,0,0.0,180,39,0,3,71
2.723,0.0,0,0.0,180,39,0,3,75
2.724,0.0,0,0.0,180,-39,0,3,77
2.724,0.0,0,-0.17,180,-39,0,3,75
2.725,0.0,0,-0.17,180,-39,0,3,72
2.725,0.0,0,0.0,180,35,0,3,72
2.726,0.0,0,0.0,180,35,0,3,74
2.726,0.0,0,0.0,180,35,0,3,75
2.727,0.0,0,0.0,180,-35,0,3,75
2.727,0.0,0,0.0,180,-35,0,3,74
2.728,0.0,0,0.0,180,48,0,3,73
2.728,0.0,0,0.0,180,48,0,3,72
2.729,0.0,0,0.0,180,48,0,3,73
2.729,0.0,0,0.0,180,48,0,3,74
2.73,0.0,0,0.0,180,48,0,3,74
2.73,0.0,0,0.0,180,42,0,3,73
2.731,0.0,0,0.0,180,36,0,3,73
2.731,0.0,0,0.0,180,31,0,3,73
2.731,0.0,0,0.0,180,27,0,3,73
2.733,0.17,0,0.0,180,25,0,3,74
2.733,0.17,0,0.0,180,22,0,3,74
2.733,0.17,0,0.0,180,20,0,3,73
2.734,0.17,0,0.17,180,18,0,3,72
2.734,0.17,0,0.17,180,17,0,3,73
2.735,0.17,0,0.17,180,16,0,3,73
2.736,0.35000000000000003,0,0.17,180,15,0,3,73
2.736,0.35000000000000003,0,0.17,180,14,0,3,74
2.736,0.35000000000000003,0,0.17,180,13,0,3,73
2.737,0.35000000000000003,0,0.35000000000000003,180,12,0,3,72
2.737,0.35000000000000003,0,0.35000000000000003,180,12,0,3,73
2.738,0.35000000000000003,0,0.35000000000000003,180,11,0,3,73
2.739,0.35000000000000003,0,0.35000000000000003,180,10,0,3,73
2.739,0.52,0,0.52,180,10,0,3,73
2.74,0.52,0,0.52,180,10,0,3,72
2.74,0.52,0,0.52,180,9,0,3,72
2.74,0.52,0,0.52,180,9,0,3,72
2.741,0.7000000000000001,0,0.7000000000000001,180,9,0,3,73
2.741,0.7000000000000001,0,0.7000000000000001,180,9,0,3,73
2.742,0.7000000000000001,0,0.7000000000000001,180,9,0,3,72
2.743,0.87,0,0.7000000000000001,180,9,0,3,72
2.743,0.87,0,0.87,180,9,0,3,72
2.743,0.87,0,0.87,180,9,0,3,72
2.744,0.87,0,0.87,180,9,0,3,73
2.744,1.05,0,0.87,180,9,0,3,72
2.745,1.05,0,1.05,180,9,0,3,72
2.745,1.05,0,1.05,180,9,0,3,72
2.746,1.05,0,1.05,180,9,0,3,71
2.746,1.23,0,1.23,180,9,0,3,72
2.747,1.23,0,1.23,180,9,0,3,72
2.747,1.23,0,1.23,180,9,0,3,72
2.748,1.4,0,1.4,180,16,0,3,72
2.748,1.4,0,1.4,180,16,0,3,72
2.749,1.58,0,1.4,180,16,0,3,71
2.749,1.58,0,1.58,180,16,0,3,72
2.75,1.58,0,1.58,180,16,0,3,72
2.75,1.75,0,1.58,180,16,0,3,72
2.751,1.75,0,1.75,180,16,0,3,71
2.751,1.75,0,1.75,180,16,0,3,71
2.752,1.9300000000000002,0,1.9300000000000002,180,16,0,3,71
2.752,1.9300000000000002,0,1.9300000000000002,180,16,0,3,71
2.753,1.9300000000000002,0,2.1,180,21,0,3,72
2.753,2.1,0,2.1,180,21,0,3,71
2.754,2.1,0,2.1,180,21,0,3,71
2.754,2.2800000000000002,0,2.2800000000000002,180,21,0,3,71
2.755,2.2800000000000002,0,2.2800000000000002,180,21,0,3,71
2.756,2.46,0,2.46,180,21,0,3,71
2.756,2.46,0,2.46,180,21,0,3,71
2.757,2.46,0,2.46,180,21,0,3,71
2.757,2.63,0,2.63,180,21,0,3,71
2.758,2.63,0,2.63,180,21,0,3,71
2.758,2.81,0,2.81,180,25,0,3,71
2.759,2.81,0,2.81,180,25,0,3,71
2.759,2.98,0,2.98,180,25,0,3,71
2.76,2.98,0,2.98,180,25,0,3,71
2.76,3.16,0,3.16,180,25,0,3,70
2.761,3.16,0,3.16,180,25,0,3,70
2.761,3.33,0,3.33,180,25,0,3,71
2.761,3.33,0,3.33,180,25,0,3,71
2.762,3.51,0,3.51,180,28,0,3,71
2.763,3.51,0,3.51,180,28,0,3,70
2.763,3.69,0,3.69,180,28,0,3,70
2.764,3.86,0,3.69,180,28,0,3,70
2.764,3.86,0,3.86,180,28,0,3,70
2.765,4.04,0,4.04,180,28,0,3,70
2.765,4.04,0,4.04,180,28,0,3,70
2.766,4.21,0,4.21,180,31,0,3,70
2.766,4.21,0,4.21,180,31,0,3,70
2.766,4.39,0,4.39,180,31,0,3,70
2.767,4.39,0,4.39,180,31,0,3,70
2.767,4.57,0,4.57,180,31,0,3,70
2.768,4.57,0,4.57,180,31,0,3,70
2.768,4.74,0,4.74,180,31,0,3,70
2.769,4.92,0,4.92,180,33,0,3,70
2.769,4.92,0,4.92,180,33,0,3,70
2.77,5.09,0,5.09,180,33,0,3,70
2.77,5.27,0,5.09,180,33,0,3,70
2.771,5.27,0,5.27,180,33,0,3,70
2.771,5.44,0,5.44,180,33,0,3,70
2.772,5.44,0,5.44,180,33,0,3,70
2.772,5.62,0,5.62,180,36,0,3,69
2.773,5.8,0,5.8,180,36,0,3,70
2.773,5.8,0,5.8,180,36,0,3,70
2.774,5.97,0,5.97,180,36,0,3,70
2.774,6.15,0,5.97,180,36,0,3,69
2.775,6.15,0,6.15,180,36,0,3,69
2.775,6.32,0,6.32,180,37,0,3,69
2.776,6.5,0,6.32,180,37,0,3,69
2.776,6.5,0,6.5,180,37,0,3,70
2.777,6.67,0,6.67,180,37,0,3,69
2.777,6.85,0,6.85,180,37,0,3,69
2.778,7.03,0,7.03,180,39,0,3,69
2.779,7.2,0,7.03,180,39,0,3,69
2.779,7.38,0,7.2,180,39,0,3,69
2.78,7.38,0,7.38,180,39,0,3,69
2.78,7.55,0,7.55,180,39,0,3,69
2.781,7.73,0,7.55,180,40,0,3,69
2.781,7.91,0,7.73,180,40,0,3,69
2.782,7.91,0,7.91,180,40,0,3,69
2.782,8.08,0,7.91,180,40,0,3,69
2.784,8.26,0,8.08,180,40,0,3,69
2.784,8.43,0,8.26,180,43,0,3,69
2.785,8.61,0,8.43,180,43,0,3,69
2.785,8.61,0,8.61,180,43,0,3,69
2.786,8.78,0,8.61,180,43,0,3,69
2.786,8.96,0,8.78,180,43,0,3,68
2.787,9.14,0,8.96,180,43,0,3,69
2.787,9.14,0,8.96,180,43,0,3,68
2.787,9.31,0,9.14,180,43,0,3,68
2.788,9.49,0,9.31,180,43,0,3,69
2.788,9.66,0,9.49,180,43,0,3,68
2.789,9.66,0,9.49,180,45,0,3,68
2.789,9.84,0,9.66,180,45,0,3,68
2.79,10.01,0,9.84,180,45,0,3,68
2.79,10.19,0,10.01,180,45,0,3,68
2.791,10.37,0,10.01,180,45,0,3,68
2.791,10.37,0,10.19,180,45,0,3,68
2.792,10.54,0,10.37,180,46,0,3,68
2.792,10.72,0,10.37,180,46,0,3,68
2.793,10.89,0,10.54,180,46,0,3,68
