time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
2.161,17.75,0,-9981.21,180,7,0,0,134
2.17,0.7000000000000001,0,-10080.0,180,0,0,0,0
2.171,-1.75,0,-1.05,180,-28,0,6.0,425
2.177,-1.9300000000000002,0,-1.4,180,-28,0,-6.0,5
2.179,-2.98,0,-2.46,180,-37,0,-5.423606,162
2.184,-3.69,0,-3.33,180,-44,0,-5.7348623,157
2.186,-4.74,0,-4.21,180,-37,0,-5.9982123,140
2.191,-5.27,0,-4.74,180,-41,0,-5.760498,151
2.193,-6.67,0,-6.15,180,-49,0,-5.8294797,155
2.197,-7.38,0,-6.85,180,-53,0,-5.8327427,148
2.199,-8.96,0,-8.43,180,-56,0,-5.862767,150
2.204,-9.66,0,-9.14,180,-61,0,-5.8501177,149
2.206,-11.6,0,-11.07,180,-72,0,-5.855934,152
2.21,-12.48,0,-12.12,180,-74,0,-5.9135985,150
2.212,-14.76,0,-14.23,180,-76,0,-5.9456897,148
2.218,-15.46,0,-14.94,180,-79,0,-5.899227,151
2.22,-18.1,0,-17.4,180,-82,0,-5.9070253,151
2.223,-19.68,0,-18.98,180,-88,0,-5.4658537,149
2.227,-21.26,0,-20.56,180,-89,0,-5.789548,149
2.23,-23.2,0,-22.32,180,-89,0,-5.7170825,136
2.233,-24.96,0,-23.9,180,-91,0,-5.664321,145
2.238,-26.71,0,-25.66,180,-91,0,-5.77988,143
2.239,-29.17,0,-27.94,180,-93,0,-5.752641,141
2.245,-29.88,0,-28.65,180,-93,0,-5.6814265,145
2.247,-33.04,0,-31.64,180,-94,0,-3.1544902,144
2.252,-33.75,0,-32.16,180,-95,0,-5.1156063,141
2.253,-36.91,0,-34.98,180,-92,0,0.008299828,68
2.259,-37.61,0,-35.68,180,-95,0,-4.9040456,122
2.26,-40.42,0,-37.96,180,-85,0,-0.36344004,10
2.265,-41.13,0,-38.67,180,-94,0,-5.4954443,114
2.267,-44.12,0,-41.3,180,-82,0,2.2011318,0
2.273,-44.82,0,-42.01,180,-88,0,-4.9961934,131
2.274,-47.46,0,-44.12,180,-74,0,1.15166,61
2.279,-48.16,0,-44.82,180,-86,0,-5.323749,117
2.28,-50.62,0,-46.93,180,-73,0,0.98715496,35
2.284,-51.32,0,-47.28,180,-86,0,-3.3701873,129
2.286,-53.08,0,-48.69,180,-79,0,1.7368913,30
2.292,-54.14,0,-49.57,180,-80,0,-5.054453,77
2.294,-55.89,0,-50.62,180,-70,0,-4.540495,47
2.297,-57.12,0,-51.67,180,-87,0,-5.010935,129
2.301,-58.53,0,-52.55,180,-68,0,-2.4350338,112
2.304,-59.94,0,-53.43,180,-68,0,-4.354124,126
2.307,-61.17,0,-53.96,180,-64,0,-3.7356162,50
2.311,-62.57,0,-54.84,180,-67,0,1.9913092,107
2.314,-63.98,0,-55.37,180,-66,0,-2.334034,88
2.317,-65.21,0,-56.07,180,-57,0,2.8955803,53
2.321,-66.62,0,-56.6,180,-65,0,-0.04242468,48
2.326,-68.02,0,-56.95,180,-55,0,3.6402159,78
2.329,-69.25,0,-57.48,180,-67,0,5.1653967,4
2.332,-70.48,0,-57.65,180,-56,0,4.350197,99
2.336,-71.36,0,-57.83,180,-53,0,5.42719,144
2.338,-72.77,0,-58.0,180,-53,0,5.0497046,118
2.343,-73.3,0,-58.0,180,-48,0,5.294938,148
2.345,-74.7,0,-58.0,180,-46,0,5.140934,137
2.349,-75.23,0,-57.83,180,-43,0,5.062258,144
2.351,-76.28,0,-57.48,180,-40,0,5.3089056,138
2.354,-76.81,0,-57.3,180,-37,0,5.2963886,136
2.359,-77.51,0,-56.77,180,-34,0,5.4469185,142
2.361,-78.22,0,-56.07,180,-30,0,5.890517,142
2.364,-78.57,0,-55.72,180,-30,0,5.606163,146
2.367,-79.1,0,-54.84,180,-25,0,5.1984444,158
2.371,-79.27,0,-54.14,180,-22,0,5.7485237,150
2.374,-79.62,0,-53.26,180,-19,0,5.639142,138
2.377,-79.8,0,-52.03,180,-17,0,5.941738,153
2.382,-79.98,0,-51.32,180,-13,0,5.711789,149
2.383,-79.98,0,-49.21,180,-8,0,5.8201294,157
2.388,-79.98,0,-48.69,180,-7,0,5.943905,150
2.39,-79.8,0,-46.23,180,5,0,5.8759327,152
2.394,-79.62,0,-45.52,180,5,0,5.912346,155
2.397,-79.27,0,-43.41,180,5,0,5.8517933,153
2.4,-78.75,0,-41.48,180,18,0,5.9536,153
2.403,-78.22,0,-39.72,180,27,0,5.928688,151
2.407,-77.51,0,-37.61,180,35,0,5.8097134,153
2.409,-76.46,0,-34.45,180,41,0,4.560173,150
2.415,-76.11,0,-33.57,180,47,0,5.9063225,147
2.416,-74.17,0,-29.17,180,57,0,-1.5169678,110
2.421,-73.65,0,-28.12,180,62,0,5.932089,146
2.423,-71.54,0,-23.55,180,68,0,-1.2832608,50
2.429,-70.83,0,-22.14,180,75,0,5.960991,141
2.43,-68.02,0,-16.69,180,68,0,1.932622,43
2.435,-67.14,0,-15.11,180,101,0,5.7902327,143
2.437,-64.51,0,-10.19,180,86,0,5.829221,33
2.441,-63.28,0,-7.91,180,119,0,5.95273,141
2.444,-60.29,0,-2.81,180,100,0,5.8826504,140
2.447,-58.88,0,-0.52,180,113,0,5.9354935,145
2.449,-56.42,0,3.69,180,115,0,5.8802967,141
2.454,-54.31,0,7.03,180,120,0,5.9720707,143
2.456,-51.67,0,11.25,180,120,0,5.9573793,141
2.46,-49.39,0,14.94,180,122,0,5.966243,143
2.463,-47.28,0,18.63,180,120,0,5.961191,142
2.466,-44.47,0,23.2,180,118,0,5.964205,144
2.469,-42.36,0,26.89,180,114,0,5.3795805,144
2.473,-40.42,0,30.23,180,111,0,5.989606,144
2.475,-37.96,0,34.27,180,108,0,5.981428,128
2.48,-36.38,0,37.26,180,106,0,5.9897575,146
2.482,-34.1,0,41.3,180,100,0,5.994087,146
