time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
1.318,-0.35000000000000003,180,0.0,0,0,0,0,0
1.32,-0.35000000000000003,180,0.0,0,0,0,4.0,0
1.32,-0.17,180,0.0,0,0,0,4.0,406
1.321,-0.17,180,0.0,0,0,0,4.0,79
1.322,0.0,180,0.0,0,0,0,4.0,96
1.323,0.17,180,0.0,0,0,0,4.0,99
1.325,0.35000000000000003,180,0.0,0,0,0,4.0,100
1.326,0.52,180,0.0,0,0,0,4.0,102
1.327,0.52,180,0.0,0,0,0,4.0,104
1.328,0.52,180,0.0,0,0,0,4.0,105
1.329,0.52,180,0.0,0,18,0,4.0,104
1.33,0.7000000000000001,180,0.0,0,18,0,4.0,104
1.331,0.7000000000000001,180,0.0,0,18,0,4.0,104
1.332,0.7000000000000001,180,0.17,0,18,0,4.0,103
1.334,0.87,180,0.17,0,18,0,4.0,103
1.335,0.87,180,0.17,0,18,0,4.0,104
1.336,0.87,180,0.35000000000000003,0,17,0,4.0,103
1.338,1.05,180,0.35000000000000003,0,15,0,4.0,103
1.339,1.23,180,0.7000000000000001,0,11,0,4.0,103
1.341,1.4,180,0.7000000000000001,0,10,0,4.0,103
1.342,1.58,180,0.87,0,10,0,4.0,102
1.343,1.58,180,1.05,0,10,0,4.0,102
1.344,1.75,180,1.23,0,10,0,4.0,102
1.346,1.9300000000000002,180,1.4,0,10,0,4.0,102
1.347,2.1,180,1.58,0,19,0,4.0,102
1.348,2.2800000000000002,180,1.75,0,19,0,4.0,102
1.349,2.46,180,1.9300000000000002,0,19,0,4.0,101
1.35,2.63,180,2.1,0,25,0,4.0,101
1.352,2.98,180,2.2800000000000002,0,25,0,4.0,101
1.353,3.16,180,2.63,0,25,0,4.0,101
1.354,3.33,180,2.81,0,25,0,4.0,101
1.355,3.69,180,2.98,0,30,0,4.0,101
1.357,3.86,180,3.33,0,30,0,4.0,100
1.358,4.21,180,3.51,0,33,0,4.0,100
1.359,4.39,180,3.86,0,33,0,4.0,100
1.36,4.74,180,4.04,0,33,0,4.0,100
1.362,5.09,180,4.39,0,37,0,4.0,99
1.363,5.27,180,4.74,0,37,0,4.0,100
1.364,5.62,180,4.92,0,39,0,4.0,100
1.365,5.97,180,5.27,0,39,0,4.0,99
1.366,6.15,180,5.62,0,39,0,4.0,99
1.367,6.5,180,5.97,0,42,0,4.0,99
1.368,6.85,180,6.15,0,42,0,4.0,99
1.369,7.03,180,6.32,0,44,0,4.0,99
1.37,7.38,180,6.67,0,44,0,4.0,98
1.371,7.55,180,7.03,0,47,0,4.0,99
1.372,7.91,180,7.38,0,47,0,4.0,98
1.373,8.26,180,7.73,0,47,0,4.0,98
1.374,8.61,180,7.91,0,49,0,4.0,98
1.376,8.96,180,8.26,0,49,0,4.0,98
1.376,9.14,180,8.61,0,51,0,4.0,98
1.378,9.49,180,8.96,0,51,0,4.0,98
1.379,9.84,180,9.14,0,52,0,4.0,98
1.38,10.19,180,9.66,0,52,0,4.0,97
1.381,10.54,180,9.84,0,54,0,4.0,97
1.382,10.89,180,10.37,0,54,0,4.0,97
1.383,11.25,180,10.54,0,56,0,4.0,97
1.385,11.77,180,11.07,0,56,0,4.0,97
1.385,12.12,180,11.25,0,57,0,4.0,97
1.386,12.3,180,11.6,0,57,0,4.0,97
1.387,12.65,180,11.95,0,58,0,4.0,97
1.389,13.0,180,12.3,0,58,0,4.0,97
1.389,13.53,180,12.65,0,60,0,4.0,106
1.39,13.88,180,13.0,0,60,0,4.0,107
1.392,14.23,180,13.35,0,62,0,4.0,107
1.393,14.58,180,13.71,0,62,0,4.0,107
1.394,15.11,180,14.06,0,63,0,4.0,107
1.395,15.46,180,14.58,0,64,0,4.0,106
1.396,15.82,180,14.94,0,64,0,4.0,96
1.397,16.34,180,15.29,0,65,0,4.0,96
1.398,16.69,180,15.64,0,65,0,4.0,95
1.399,17.05,180,15.99,0,66,0,4.0,96
1.4,17.4,180,16.34,0,67,0,4.0,96
1.401,17.92,180,16.87,0,67,0,4.0,95
1.402,18.28,180,17.22,0,68,0,4.0,95
1.403,18.63,180,17.57,0,68,0,4.0,95
1.404,19.16,180,17.92,0,68,0,4.0,95
1.405,19.51,180,18.28,0,68,0,4.0,95
1.406,20.03,180,18.8,0,69,0,4.0,95
1.407,20.39,180,18.98,0,70,0,4.0,95
1.409,20.74,180,19.51,0,70,0,4.0,95
1.41,21.26,180,19.68,0,70,0,4.0,95
1.411,22.14,180,20.74,0,71,0,4.0,95
1.412,22.67,180,21.09,0,71,0,4.0,95
1.412,23.02,180,21.44,0,71,0,4.0,94
1.414,23.55,180,21.79,0,72,0,4.0,95
1.416,23.9,180,22.14,0,72,0,4.0,95
1.417,24.43,180,22.67,0,72,0,4.0,95
1.417,24.96,180,23.2,0,73,0,4.0,95
1.418,25.31,180,23.37,0,73,0,4.0,95
1.418,25.83,180,23.9,0,73,0,0.0,95
1.42,26.19,180,24.25,0,74,0,0.0,95
1.421,26.54,180,24.6,0,74,0,0.0,0
1.421,26.89,180,24.78,0,69,0,0.0,7
1.423,27.24,180,25.13,0,69,0,0.0,10
1.423,27.77,180,25.48,0,72,0,0.0,9
1.423,27.94,180,25.83,0,71,0,0.0,8
1.425,28.3,180,26.01,0,70,0,0.0,8
1.426,28.65,180,26.19,0,70,0,0.0,9
1.427,29.0,180,26.54,0,70,0,0.0,9
1.427,29.17,180,26.71,0,70,0,0.0,8
1.428,29.53,180,27.07,0,68,0,0.0,8
1.428,29.88,180,27.24,0,68,0,0.0,9
1.429,30.05,180,27.42,0,68,0,0.0,9
1.429,30.41,180,27.59,0,69,0,0.0,8
1.43,30.58,180,27.94,0,69,0,0.0,8
1.431,30.76,180,28.12,0,66,0,0.0,8
1.431,31.11,180,28.3,0,66,0,0.0,9
1.432,31.28,180,28.47,0,66,0,0.0,9
1.433,31.64,180,28.82,0,68,0,0.0,8
1.433,31.81,180,28.82,0,68,0,0.0,8
1.434,32.16,180,29.0,0,68,0,0.0,8
1.435,32.34,180,29.35,0,64,0,0.0,8
1.435,32.69,180,29.53,0,64,0,0.0,9
1.436,32.87,180,29.7,0,64,0,0.0,9
1.437,33.04,180,29.88,0,65,0,0.0,9
1.437,33.39,180,30.05,0,65,0,0.0,8
1.438,33.57,180,30.23,0,62,0,0.0,9
1.439,33.92,180,30.41,0,62,0,0.0,9
1.439,34.1,180,30.76,0,62,0,0.0,8
1.44,34.45,180,30.93,0,61,0,0.0,8
1.441,34.62,180,30.93,0,61,0,0.0,8
