time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
2.253,-4.57,0,-180.7,180,11,0,0,70
2.264,2.2800000000000002,0,-360.0,180,0,0,6.0,0
2.269,-1.9300000000000002,0,-1.23,180,-33,0,6.0,423
2.269,-1.9300000000000002,0,-1.58,180,33,0,-6.0,147
2.276,-2.2800000000000002,0,-1.75,180,-26,0,-3.3074403,164
2.276,-4.21,0,-3.69,180,-45,0,-3.6463084,156
2.286,-4.57,0,-4.04,180,-42,0,-5.8969555,80
2.287,-6.85,0,-6.32,180,-54,0,-5.2927623,86
2.292,-7.38,0,-7.03,180,-61,0,-5.858954,150
2.295,-9.66,0,-9.31,180,-63,0,-5.92665,147
2.299,-10.37,0,-10.01,180,-66,0,-5.853775,150
2.301,-12.3,0,-11.95,180,-77,0,-5.937625,152
2.306,-13.53,0,-13.18,180,-74,0,-5.9149203,149
2.308,-15.64,0,-15.11,180,-81,0,-5.908388,150
2.314,-16.87,0,-16.34,180,-81,0,-5.801753,150
2.316,-19.86,0,-19.33,180,-84,0,-5.8526707,148
2.321,-20.74,0,-20.03,180,-88,0,-5.531005,146
2.323,-23.37,0,-22.67,180,-90,0,-5.759792,147
2.327,-24.43,0,-23.73,180,-89,0,-5.6292353,138
2.33,-27.07,0,-26.19,180,-93,0,-5.660784,144
2.335,-28.12,0,-27.24,180,-90,0,-5.5826073,140
2.335,-30.93,0,-29.88,180,-94,0,-5.0698533,155
2.343,-31.64,0,-30.58,180,-94,0,-5.669093,139
2.343,-35.85,0,-34.45,180,-95,0,-0.5740924,124
2.351,-36.73,0,-35.15,180,-97,0,-5.105509,140
2.351,-40.78,0,-38.67,180,-94,0,2.7278576,2
2.36,-41.66,0,-39.55,180,-101,0,-5.228038,122
2.364,-45.35,0,-42.53,180,-79,0,3.601822,74
2.366,-46.23,0,-43.41,180,-89,0,-4.437831,126
2.371,-47.98,0,-45.0,180,-84,0,-2.577497,96
2.374,-50.44,0,-46.93,180,-67,0,-1.4029803,107
2.378,-51.32,0,-47.63,180,-77,0,-4.732767,54
2.38,-53.26,0,-49.21,180,-74,0,3.327877,24
2.387,-53.96,0,-49.74,180,-70,0,-4.0798016,115
2.387,-56.95,0,-51.67,180,-68,0,5.8590775,89
2.396,-57.83,0,-52.2,180,-92,0,-3.7357845,94
2.396,-60.29,0,-53.61,180,-64,0,5.8544674,160
2.405,-60.99,0,-53.96,180,-54,0,1.7347975,82
2.405,-62.92,0,-55.01,180,-49,0,5.7110844,159
2.415,-63.63,0,-55.19,180,-48,0,4.1365204,47
2.415,-65.21,0,-55.54,180,-39,0,5.6480284,154
2.424,-65.56,0,-55.54,180,-38,0,5.175209,112
2.424,-66.79,0,-55.19,180,-26,0,5.553132,151
2.429,-67.32,0,-55.19,180,-25,0,5.7965317,140
2.434,-67.67,0,-54.84,180,-27,0,5.7245207,149
2.437,-68.2,0,-54.14,180,-21,0,5.4179554,157
2.44,-68.37,0,-53.78,180,-16,0,5.611388,153
2.443,-68.55,0,-53.08,180,-16,0,5.6723156,145
2.447,-68.73,0,-52.55,180,-16,0,5.597434,149
2.449,-68.9,0,-51.32,180,-10,0,5.9259424,150
2.453,-68.73,0,-50.8,180,8,0,5.8484917,148
2.456,-68.73,0,-49.21,180,6,0,3.3064518,156
2.46,-68.55,0,-48.16,180,6,0,5.8747635,153
2.462,-68.2,0,-46.75,180,6,0,5.8977156,81
2.466,-67.85,0,-45.52,180,14,0,5.9194355,154
2.469,-67.32,0,-43.76,180,14,0,5.922455,153
2.473,-66.79,0,-42.18,180,22,0,5.9425306,153
2.476,-66.09,0,-40.07,180,30,0,5.942897,152
2.48,-65.39,0,-38.49,180,37,0,5.941204,153
2.482,-64.33,0,-36.03,180,48,0,5.939595,152
2.486,-63.28,0,-34.1,180,52,0,5.947893,151
2.49,-61.87,0,-31.28,180,63,0,5.948269,150
2.492,-60.64,0,-29.0,180,70,0,5.9025135,149
2.497,-59.23,0,-26.36,180,78,0,5.768134,148
2.499,-56.77,0,-22.32,180,90,0,5.0624704,145
2.503,-55.89,0,-20.74,180,96,0,5.9618664,141
2.506,-52.91,0,-16.17,180,109,0,5.941063,119
2.509,-51.67,0,-14.41,180,119,0,5.9322815,143
2.513,-48.86,0,-10.01,180,126,0,4.506528,142
2.515,-45.87,0,-5.8,180,133,0,5.8695717,140
2.519,-43.41,0,-2.46,180,139,0,5.9022093,99
2.523,-40.07,0,2.1,180,148,0,5.909912,137
2.525,-37.44,0,5.8,180,152,0,5.7753887,137
2.53,-34.62,0,9.66,180,154,0,5.2391243,137
2.532,-30.23,0,15.64,180,148,0,5.4491806,137
2.538,-28.47,0,18.45,180,147,0,5.87693,120
2.538,-24.43,0,24.08,180,145,0,3.9526138,126
2.544,-23.37,0,25.48,180,141,0,5.839075,138
