time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
0.727,0.0,180,-0.17,0,0,0,0,0
0.728,0.0,180,0.17,0,0,0,4.0,0
0.729,0.0,180,0.0,0,0,0,4.0,393
0.729,0.0,180,0.0,0,0,0,4.0,53
0.73,0.0,180,0.0,0,0,0,4.0,91
0.731,0.0,180,0.0,0,0,0,4.0,97
0.731,0.0,180,0.0,0,0,0,4.0,101
0.732,0.0,180,0.0,0,0,0,4.0,103
0.732,0.0,180,0.0,0,0,0,4.0,105
0.733,0.0,180,0.0,0,0,0,4.0,105
0.733,0.0,180,0.0,0,0,0,4.0,103
0.734,0.0,180,0.0,0,0,0,4.0,103
0.735,0.0,180,0.0,0,0,0,4.0,104
0.735,0.0,180,0.0,0,0,0,4.0,105
0.735,0.0,180,0.0,0,0,0,4.0,105
0.736,0.0,180,0.0,0,0,0,4.0,103
0.736,0.17,180,0.0,0,0,0,4.0,103
0.737,0.17,180,0.0,0,0,0,4.0,103
0.738,0.17,180,0.0,0,0,0,4.0,104
0.738,0.17,180,0.0,0,0,0,4.0,104
0.74,0.17,180,0.17,0,0,0,4.0,103
0.741,0.35000000000000003,180,0.17,0,0,0,4.0,104
0.741,0.35000000000000003,180,0.17,0,0,0,4.0,103
0.742,0.35000000000000003,180,0.35000000000000003,0,0,0,4.0,102
0.743,0.52,180,0.35000000000000003,0,0,0,4.0,102
0.743,0.52,180,0.35000000000000003,0,0,0,4.0,103
0.744,0.52,180,0.35000000000000003,0,0,0,4.0,103
0.744,0.52,180,0.35000000000000003,0,0,0,4.0,103
0.745,0.52,180,0.52,0,0,0,4.0,102
0.745,0.7000000000000001,180,0.52,0,0,0,4.0,102
0.746,0.7000000000000001,180,0.52,0,0,0,4.0,102
0.747,0.7000000000000001,180,0.7000000000000001,0,0,0,4.0,103
0.747,0.87,180,0.7000000000000001,0,11,0,4.0,102
0.748,0.87,180,0.87,0,11,0,4.0,102
0.748,1.05,180,0.87,0,11,0,4.0,102
0.749,1.05,180,0.87,0,11,0,4.0,102
0.749,1.05,180,1.05,0,11,0,4.0,102
0.75,1.23,180,1.05,0,11,0,4.0,102
0.75,1.23,180,1.05,0,11,0,4.0,102
0.751,1.23,180,1.05,0,11,0,4.0,102
0.752,1.4,180,1.23,0,11,0,4.0,101
0.752,1.4,180,1.23,0,11,0,4.0,101
0.753,1.4,180,1.4,0,11,0,4.0,101
0.753,1.58,180,1.4,0,20,0,4.0,102
0.754,1.58,180,1.58,0,20,0,4.0,101
0.754,1.75,180,1.58,0,20,0,4.0,101
0.755,1.75,180,1.75,0,20,0,4.0,101
0.755,1.9300000000000002,180,1.75,0,20,0,4.0,101
0.756,1.9300000000000002,180,1.75,0,20,0,4.0,101
0.756,1.9300000000000002,180,1.9300000000000002,0,20,0,4.0,101
0.756,2.1,180,1.9300000000000002,0,20,0,4.0,101
0.757,2.1,180,2.1,0,20,0,4.0,101
0.757,2.2800000000000002,180,2.1,0,25,0,4.0,101
0.758,2.2800000000000002,180,2.2800000000000002,0,25,0,4.0,101
0.758,2.46,180,2.2800000000000002,0,25,0,4.0,101
0.759,2.46,180,2.46,0,25,0,4.0,101
0.759,2.63,180,2.46,0,25,0,4.0,101
0.76,2.63,180,2.46,0,25,0,4.0,101
0.76,2.81,180,2.63,0,25,0,4.0,100
0.761,2.81,180,2.81,0,25,0,4.0,100
0.761,2.98,180,2.81,0,30,0,4.0,100
0.762,2.98,180,2.98,0,30,0,4.0,100
0.762,3.16,180,2.98,0,30,0,4.0,100
0.763,3.16,180,3.16,0,30,0,4.0,100
0.763,3.33,180,3.16,0,30,0,4.0,100
0.764,3.51,180,3.33,0,30,0,4.0,100
0.764,3.51,180,3.51,0,30,0,4.0,100
0.765,3.69,180,3.51,0,34,0,4.0,100
0.765,3.69,180,3.69,0,34,0,4.0,100
0.766,3.86,180,3.86,0,34,0,4.0,100
0.766,4.04,180,3.86,0,34,0,4.0,100
0.767,4.04,180,4.04,0,34,0,4.0,100
0.767,4.21,180,4.04,0,34,0,4.0,100
0.768,4.39,180,4.21,0,37,0,4.0,100
0.768,4.39,180,4.39,0,37,0,4.0,100
0.769,4.57,180,4.39,0,37,0,4.0,99
0.769,4.74,180,4.57,0,37,0,4.0,99
0.77,4.74,180,4.57,0,37,0,4.0,99
0.77,4.92,180,4.74,0,37,0,4.0,99
0.771,5.09,180,4.92,0,40,0,4.0,99
0.771,5.09,180,5.09,0,40,0,4.0,99
0.772,5.27,180,5.27,0,40,0,4.0,99
0.772,5.44,180,5.27,0,40,0,4.0,99
0.773,5.62,180,5.44,0,40,0,4.0,99
0.773,5.62,180,5.44,0,40,0,4.0,99
0.774,5.8,180,5.62,0,42,0,4.0,99
0.774,5.97,180,5.8,0,42,0,4.0,99
