time,motor_angle,motor_target,pendulum_angle,pendulum_target,rpm,rpm_target,voltage,current
2.204,24.6,0,179.12,180,-1,0,0,5
2.218,1.75,0,360.0,180,0,0,-6.0,0
2.219,-3.33,0,-2.81,180,-63,0,-6.0,422
2.229,-3.86,0,-3.33,180,-63,0,6.0,163
2.232,-8.61,0,-8.08,180,-73,0,-5.7714863,151
2.243,-9.14,0,-8.78,180,-88,0,-5.941119,156
2.245,-15.11,0,-14.94,180,-95,0,-5.1635866,146
2.255,-16.17,0,-15.99,180,-88,0,-5.618575,148
2.258,-21.79,0,-21.62,180,-102,0,-4.6437993,126
2.268,-23.73,0,-23.55,180,-99,0,-5.6409106,139
2.273,-29.7,0,-29.35,180,-98,0,-5.467139,112
2.281,-32.51,0,-31.99,180,-99,0,-2.9189515,140
2.285,-36.91,0,-36.38,180,-96,0,-4.492835,135
2.292,-39.72,0,-39.19,180,-90,0,-4.0397434,61
2.297,-44.29,0,-43.24,180,-99,0,-0.87132025,107
2.305,-46.58,0,-45.52,180,-93,0,-2.2910457,94
2.31,-50.97,0,-49.39,180,-87,0,-4.0519795,10
2.317,-53.78,0,-51.85,180,-87,0,0.10035181,44
2.324,-57.3,0,-54.66,180,-81,0,-1.9631557,95
2.331,-60.11,0,-56.95,180,-78,0,-1.7089691,8
2.336,-63.1,0,-59.23,180,-75,0,-0.87535286,37
2.342,-65.74,0,-60.99,180,-75,0,1.6423883,31
2.348,-68.2,0,-62.75,180,-71,0,2.6920261,11
2.354,-70.83,0,-64.16,180,-69,0,2.7026358,46
2.36,-73.3,0,-65.39,180,-64,0,3.2624779,72
2.368,-75.41,0,-66.26,180,-60,0,4.180929,72
2.372,-78.04,0,-67.14,180,-55,0,3.836401,87
2.38,-79.45,0,-67.32,180,-52,0,5.092021,113
2.385,-81.91,0,-67.5,180,-46,0,4.8298054,102
2.393,-82.79,0,-67.32,180,-42,0,3.9221773,137
2.396,-84.9,0,-66.44,180,-34,0,3.4602509,130
2.406,-85.42,0,-66.09,180,-34,0,3.5484667,103
2.409,-87.01,0,-64.16,180,-25,0,4.746847,90
2.417,-87.36,0,-63.63,180,-25,0,5.0155716,91
2.42,-88.24,0,-60.99,180,-17,0,5.4994335,125
2.429,-88.41,0,-60.29,180,-15,0,5.5239744,132
2.432,-88.76,0,-56.25,180,-10,0,2.9455357,144
2.443,-88.59,0,-55.54,180,9,0,5.847746,145
2.444,-88.06,0,-49.92,180,9,0,-5.626746,70
2.454,-87.89,0,-49.04,180,9,0,5.859892,150
2.456,-86.83,0,-42.89,180,14,0,-1.3647623,153
2.467,-86.48,0,-41.66,180,25,0,5.924074,143
2.468,-84.9,0,-34.1,180,26,0,-2.508145,35
2.479,-84.55,0,-32.87,180,26,0,5.880251,147
2.482,-82.26,0,-24.6,180,40,0,5.892665,65
2.49,-81.56,0,-22.5,180,55,0,5.8361063,149
2.493,-78.39,0,-13.88,180,70,0,5.7260227,147
2.502,-76.64,0,-10.19,180,80,0,5.906185,144
2.505,-72.07,0,-0.52,180,99,0,5.5156097,139
2.515,-70.13,0,2.98,180,100,0,5.960821,144
2.517,-64.16,0,14.41,180,107,0,5.792988,133
2.527,-62.75,0,17.4,180,105,0,5.969557,146
2.529,-56.6,0,29.35,180,97,0,-5.999467,142
2.538,-55.37,0,31.81,180,96,0,5.8898754,147
2.541,-51.32,0,41.3,180,66,0,5.9966774,171
2.549,-50.09,0,43.94,180,83,0,5.996931,146
2.552,-46.75,0,52.55,180,56,0,5.99856,151
2.562,-45.87,0,55.19,180,57,0,5.995763,151
2.564,-42.53,0,63.63,180,52,0,5.988062,152
2.573,-41.83,0,65.56,180,52,0,5.955943,152
2.576,-39.02,0,73.12,180,50,0,-5.7337384,152
2.586,-38.49,0,74.53,180,50,0,5.99131,152
2.587,-36.03,0,81.56,180,42,0,-5.986599,158
2.597,-35.5,0,82.79,180,37,0,5.9309835,144
2.6,-33.75,0,89.12,180,32,0,5.9848537,164
2.609,-33.22,0,90.35,180,32,0,5.8564777,148
2.61,-31.46,0,95.62,180,33,0,5.6981316,156
2.62,-31.11,0,96.5,180,33,0,5.5149107,150
2.622,-29.17,0,101.07,180,35,0,5.835556,145
2.633,-28.65,0,101.77,180,37,0,4.5395985,142
2.635,-26.19,0,105.46,180,41,0,3.3238983,149
2.645,-25.48,0,106.34,180,42,0,-5.6994143,112
2.647,-22.67,0,108.8,180,48,0,-5.804345,76
2.657,-22.32,0,108.98,180,50,0,-5.967927,155
2.659,-19.68,0,110.74,180,44,0,-5.224774,163
2.668,-18.98,0,111.09,180,44,0,-5.947706,166
2.67,-16.87,0,112.32,180,39,0,-5.7037907,144
2.68,-16.17,0,112.5,180,36,0,-5.600504,165
2.682,-14.41,0,113.02,180,33,0,-1.863265,158
2.692,-13.88,0,113.02,180,32,0,1.5517702,155
2.693,-12.12,0,112.85,180,29,0,2.1026716,46
2.702,-11.6,0,112.85,180,30,0,2.9843931,32
